nt;1;'n_term'
nt;2;'n_form'
nt;4;'n_pos'
nt;5;'n_concept'
nt;6;'n_flpot'
nt;8;'n_chunk'
nt;9;'n_question'
nt;10;'n_relation'
nt;18;'n_data'
nt;36;'n_data_pot'
nt;200;'n_context'
nt;444;'n_link'
nt;666;'n_AKI'
nt;777;'n_wikipedia'
e;139046;'marronnier d'Inde';1;52
e;139180;'jasmin';1;92
e;139575;'jardin';1;4500
e;139629;'julienne';1;56
e;139735;'adonis';1;50
e;139889;'genêt';1;56
e;140145;'corbeille d'argent';1;50
e;140217;'lys';1;60
e;140990;'marguerite';1;220
e;141542;'pâquerette';1;100
e;141860;'azerolier';1;50
e;142137;'trèfle';1;198
e;142257;'chlore';1;164
e;142318;'araliacées';1;50
e;142324;'cheveu d'ange';1;52
e;143102;'gaude';1;50
e;143292;'silène';1;50
e;143343;'verge d'or';1;50
e;143378;'thé';1;1482
e;143379;'lin';1;252
e;144047;'soude';1;120
e;144050;'véronique';1;50
e;144524;'nielle';1;52
e;144942;'if';1;52
e;145583;'rose';1;1752
e;145941;'plante';1;4760
e;146102;'Bignoniacées';1;50
e;146932;'cameline';1;50
e;147061;'cobaea';1;50
e;147278;'alaterne';1;50
e;147567;'bougainvillier';1;70
e;148067;'éthuse';1;50
e;148709;'iridacée';1;56
e;148737;'ivette';1;50
e;148780;'jussiée';1;50
e;148795;'kentrophylle';1;50
e;148889;'léonure';1;50
e;148921;'liliacée';1;52
e;149002;'maceron';1;50
e;149083;'maurelle';1;56
e;149241;'muscari';1;50
e;149246;'myriophylle';1;50
e;149291;'néottie';1;50
e;149297;'népète';1;50
e;149391;'ombellale';1;50
e;149628;'personale';1;50
e;149670;'picris';1;50
e;149701;'pittosporum';1;50
e;149748;'polygala';1;50
e;149788;'porte-chapeaux';1;50
e;149957;'pulicaire';1;50
e;150024;'rafflésie';1;50
e;150302;'rosacée';1;70
e;150356;'sainbois';1;50
e;150389;'sanicle';1;50
e;150422;'sceau-de-salomon';1;50
e;150435;'scléranthe';1;50
e;150464;'seringat';1;50
e;150530;'solidage';1;50
e;150531;'solidago';1;50
e;150795;'symphorine';1;50
e;150832;'tamarix';1;50
e;150894;'tek';1;50
e;151002;'tiercefeuille';1;50
e;151005;'tigridie';1;50
e;151144;'tue-chien';1;50
e;151203;'vaccaire';1;50
e;151225;'vanda';1;50
e;151249;'vendangeuse';1;54
e;151574;'ginkgo biloba';1;50
e;151575;'arbre aux quarante écus';1;50
e;151907;'Biologie';1;306
e;152168;'êtres vivants';1;108
e;153779;'pin des Landes';1;52
e;153780;'pin parasol';1;76
e;153781;'pin maritime';1;52
e;154224;'bouton d'or';1;84
e;156031;'patte de lapin';1;60
e;157415;'gourde>146881';1;50;'gourde>Nom:Fem SG'
e;158444;'pain blanc';1;60
e;158935;'herbe à chat';1;78
e;159853;'cigüe';1;54
e;159894;'belle de nuit';1;62
e;160684;'pastel des teinturiers';1;58
e;164582;'plantes cryptogames';1;54
e;164720;'goutte de sang';1;54
e;165020;'chêne vert';1;64
e;165421;'queue de cerise';1;52
e;168330;'ajowan';1;50
e;168356;'menthe poivrée';1;14
e;168429;'amélanchier';1;50
